"","Family","Species_name","Genus","F_mass","M_mass","F_tail","M_tail","Clutch_size","Mating_System","Display","Resource"
"3347","60","Streptopelia decaocto","Streptopelia",189,197,136,142,1.94,"2","3","0"
"3348","60","Streptopelia decipiens","Streptopelia",168,175,128,133,2,NA,NA,NA
"3349","60","Streptopelia lugens","Streptopelia",154,173,109,116,2,NA,NA,NA
"3350","60","Streptopelia orientalis","Streptopelia",230,233,129,133,NA,NA,NA,NA
"3351","60","Streptopelia reichenowi","Streptopelia",NA,NA,NA,NA,2,NA,NA,NA
"3352","60","Streptopelia roseogrisea","Streptopelia",NA,NA,113,115,2,NA,"1","0"
"3353","60","Streptopelia semitorquata","Streptopelia",229,241,NA,NA,1.83,NA,NA,NA
"3354","60","Streptopelia senegalensis","Streptopelia",98.4,104.4,111.1,115.3,2,"2","3","1"
"3355","60","Streptopelia turtur","Streptopelia",142,131,113,116,1.9,NA,"3","1"
"3356","60","Streptopelia vinacea","Streptopelia",NA,NA,92,93.3,2,NA,NA,NA
"3357","45","Strigops habroptilus","Strigops",1280,2060,222.5,224.5,2.2,"5","1","1"
"3358","51","Strix aluco","Strix",486,397,162,155,2.5,"2","3","2"
"3359","51","Strix butleri","Strix",217,NA,139,136,5,NA,NA,"1"
"3360","51","Strix nebulosa","Strix",1186,884,289.5,298,4,"2","3","1"
"3361","51","Strix occidentalis","Strix",663,579,209,203,2.13,NA,NA,NA
"3362","51","Strix uralensis","Strix",870,590,271,272,2.89,"2","1",NA
"3363","51","Strix varia","Strix",632,621.9,230.3,225.4,2.41,NA,NA,NA
"3364","51","Strix virgata","Strix",NA,NA,NA,NA,NA,"2",NA,NA
"3365","51","Strix woodfordii","Strix",300,248,153,153,2,NA,NA,NA
"3366","123","Struthidea cinerea","Struthidea",NA,NA,NA,NA,NA,"2",NA,NA
"3367","1","Struthio camelus","Struthio",100000,115000,NA,NA,NA,"4",NA,NA
"3368","146","Sturnella magna","Sturnella",77.5,98.3,70.4,80.5,4.49,"3",NA,NA
"3369","146","Sturnella militaris","Sturnella",46,54.3,NA,NA,NA,NA,NA,NA
"3370","146","Sturnella neglecta","Sturnella",89.4,106,68.7,77.6,5.1,"3",NA,NA
"3371","129","Sturnus roseus","Sturnus",66.9,79.6,68.7,69.5,5.52,"2","1","0"
"3372","129","Sturnus sturninus","Sturnus",49.5,49,50.7,50.6,NA,NA,NA,NA
"3373","129","Sturnus unicolor","Sturnus",85.8,95.4,62.6,63.7,4,NA,"1","0"
"3374","129","Sturnus vulgaris","Sturnus",78.3,82.7,61.8,64.1,4.5,"3","1","1"
"3375","88","Sula dactylatra","Sula",2533.3,2000,184.6,183.5,1.6,"2","3","0"
"3376","88","Sula leucogaster","Sula",1343.6,1188.6,193,196,1.5,"2","3","0"
"3377","88","Sula nebouxii","Sula",1801,1283,NA,NA,NA,NA,"1",NA
"3378","88","Sula sula","Sula",1068,928,200,201,1,"2","3","0"
"3379","51","Surnia ulula","Surnia",320,270,173.8,171.3,6.21,"2","1","1"
"3380","128","Swynnertonia swynnertoni","Swynnertonia",16.3,15.8,NA,NA,NA,NA,NA,NA
"3381","140","Sylvia atricapilla","Sylvia",18,18.1,55.2,58,4.5,"2","3","1"
"3382","140","Sylvia boehmi","Sylvia",NA,NA,NA,NA,NA,NA,NA,NA
"3383","140","Sylvia borin","Sylvia",19.4,18.7,53.8,53.6,4.32,NA,"1","1"
"3384","140","Sylvia cantillans","Sylvia",8.6,8.2,48.3,48.7,4.2,NA,"3","1"
"3385","140","Sylvia communis","Sylvia",14.4,14.6,57.4,59.9,4.5,"3","4","1"
"3386","140","Sylvia conspicillata","Sylvia",7.3,9,48.9,49.5,5,NA,"3","2"
"3387","140","Sylvia curruca","Sylvia",12.4,12.4,50.2,52.6,4.8,NA,"3","1"
"3388","140","Sylvia deserticola","Sylvia",8.1,9.1,53.1,52.9,3.9,NA,"3","1"
"3389","140","Sylvia hortensis","Sylvia",22.2,22.9,62.2,64.3,4.2,NA,"3","1"
"3390","140","Sylvia layardi","Sylvia",NA,14.3,NA,NA,NA,NA,NA,"1"
"3391","140","Sylvia leucomelaena","Sylvia",15.5,14.3,61.1,64.7,2.7,NA,"3","2"
"3392","140","Sylvia lugens","Sylvia",15.7,14.7,NA,NA,NA,NA,NA,NA
"3393","140","Sylvia melanocephala","Sylvia",11.9,11.6,58.3,60.8,4.2,NA,"3","2"
"3394","140","Sylvia melanothorax","Sylvia",11.5,11.3,50.5,55.3,4.12,NA,"4","2"
"3395","140","Sylvia mystacea","Sylvia",9.5,10.3,52.6,53,4.5,NA,"3","1"
"3396","140","Sylvia nana","Sylvia",10,9.8,46.1,47.9,3,NA,"3","1"
"3397","140","Sylvia nisoria","Sylvia",26.3,22.8,68.3,70,4.88,NA,"3","1"
"3398","140","Sylvia rueppelli","Sylvia",13.4,13.6,57.8,59.8,4.5,NA,"4","1"
"3399","140","Sylvia sarda","Sylvia",10.2,9,57.8,58.5,3.06,NA,"3","2"
"3400","140","Sylvia subcaeruleum","Sylvia",14.3,14.1,NA,NA,4,NA,NA,NA
"3401","140","Sylvia undata","Sylvia",NA,NA,60,62.5,4,NA,"3","2"
"3402","140","Sylvietta brachyura","Sylvietta",6.8,5.3,20.8,23.5,2,NA,NA,"2"
"3403","140","Sylvietta denti","Sylvietta",8.7,8.1,16.9,18.4,1,NA,NA,"2"
"3404","140","Sylvietta isabellina","Sylvietta",10,10,22.6,26.2,2,NA,NA,NA
"3405","140","Sylvietta leucophrys","Sylvietta",11,11.7,22.3,24.4,2,NA,NA,"1"
"3406","140","Sylvietta philippae","Sylvietta",7.9,7.4,24,21,NA,NA,NA,"1"
"3407","140","Sylvietta rufescens","Sylvietta",10.8,11.3,25.1,28.4,1.91,NA,NA,"2"
"3408","140","Sylvietta ruficapilla","Sylvietta",11,12,65,66.5,2,NA,NA,"2"
"3409","140","Sylvietta virens","Sylvietta",7.9,7.8,16.9,18.1,2,NA,NA,"2"
"3410","140","Sylvietta whytii","Sylvietta",10.7,11.1,20,24,2,NA,NA,"2"
"3411","35","Syma torotoro","Syma",38.8,42.5,60.5,59.8,3.5,NA,"1","1"
"3412","82","Synthliboramphus antiquus","Synthliboramphus",205.7,206.3,NA,NA,1.96,"2",NA,NA
"3413","82","Synthliboramphus hypoleucus","Synthliboramphus",173.2,166.1,NA,NA,1.8,NA,NA,NA
"3414","71","Syrrhaptes paradoxus","Syrrhaptes",252,274,144,190,2.5,NA,"3","0"
"3415","71","Syrrhaptes tibetanus","Syrrhaptes",NA,NA,NA,NA,NA,NA,NA,NA
"3416","86","Tachybaptus dominicus","Tachybaptus",122.4,139.3,NA,NA,4.75,NA,NA,NA
"3417","86","Tachybaptus novaehollandiae","Tachybaptus",104.3,193,NA,NA,4.1,"2","2","1"
"3418","86","Tachybaptus ruficollis","Tachybaptus",130,140,NA,NA,5,NA,"1","2"
"3419","134","Tachycineta bicolor","Tachycineta",20.7,21.7,NA,55.8,5.46,"3",NA,NA
"3420","134","Tachycineta thalassina","Tachycineta",13.9,14.4,43.7,46,4.4,NA,NA,NA
"3421","14","Tachyeres brachypterus","Tachyeres",3450,4200,NA,NA,NA,NA,NA,NA
"3422","14","Tachyeres leucocephalus","Tachyeres",3013,3808,NA,NA,NA,NA,NA,NA
"3423","14","Tachyeres patachonicus","Tachyeres",2346,2958,NA,NA,NA,NA,NA,NA
"3424","14","Tachyeres pteneres","Tachyeres",4228,5394,NA,NA,NA,NA,NA,NA
"3425","46","Tachymarptis aequatorialis","Tachymarptis",NA,NA,NA,NA,1.5,NA,NA,NA
"3426","46","Tachymarptis melba","Tachymarptis",98,94,80.7,84.4,2.6,NA,NA,NA
"3427","14","Tadorna cana","Tadorna",1417,1758,124.5,125.9,10,NA,"2","1"
"3428","14","Tadorna ferruginea","Tadorna",1100,1360,118,125,8.5,NA,NA,NA
"3429","14","Tadorna radjah","Tadorna",839,934,100.3,106.2,NA,"2",NA,"1"
"3430","14","Tadorna tadorna","Tadorna",1043,1261,96.9,108,10.58,NA,"2","1"
"3431","14","Tadorna tadornoides","Tadorna",1291,1559,109.5,113,9.33,"2","3","1"
"3432","14","Tadorna variegata","Tadorna",1387,1712,116.3,128.2,9.4,"2","1","1"
"3433","145","Taeniopygia guttata","Taeniopygia",11.9,11.9,NA,NA,NA,"2",NA,NA
"3434","146","Tangara chilensis","Tangara",21.5,20.7,NA,NA,NA,NA,NA,NA
"3435","146","Tangara lavinia","Tangara",NA,NA,NA,NA,NA,"2",NA,NA
"3436","35","Tanysiptera sylvia","Tanysiptera",50.3,49.4,147.5,203.2,2.99,"2",NA,"1"
"3437","48","Taphrospilus hypostictus","Taphrospilus",6.5,7.4,NA,NA,NA,NA,NA,NA
"3438","128","Tarsiger cyanurus","Tarsiger",15.1,13.8,55.9,58.5,6,NA,"1","1"
"3439","49","Tauraco bannermani","Tauraco",NA,NA,178,179,NA,NA,NA,NA
"3440","49","Tauraco erythrolophus","Tauraco",NA,NA,181,187,NA,NA,NA,NA
"3441","49","Tauraco fischeri","Tauraco",254,246,NA,NA,1,NA,NA,"0"
"3442","49","Tauraco hartlaubi","Tauraco",238,226,NA,NA,2,NA,"2","1"
"3443","49","Tauraco leucolophus","Tauraco",216.3,212.5,NA,173,2,NA,NA,"1"
"3444","49","Tauraco leucotis","Tauraco",NA,NA,194,195,2,NA,"2","1"
"3445","49","Tauraco macrorhynchus","Tauraco",225,268,177,188,1.5,NA,NA,"1"
"3446","49","Tauraco persa","Tauraco",NA,NA,214,214,2,NA,"1","2"
"3447","49","Tauraco ruspolii","Tauraco",NA,NA,NA,NA,NA,NA,NA,NA
"3448","49","Tauraco schuettii","Tauraco",228,240,191,191,2,NA,"1","0"
"3449","123","Tchagra australis","Tchagra",36.3,35.6,85.5,84.1,2.4,NA,"4","1"
"3450","123","Tchagra jamesi","Tchagra",26.5,27,81.3,86.3,2.5,NA,NA,"1"
"3451","123","Tchagra minuta","Tchagra",34.7,34.1,NA,NA,NA,NA,NA,NA
"3452","123","Tchagra senegala","Tchagra",NA,NA,94.7,94.6,2.4,NA,"4","2"
"3453","123","Tchagra tchagra","Tchagra",NA,NA,90.4,94.3,2.2,NA,"4","1"
"3454","46","Telacanthura melanopygia","Telacanthura",52,NA,50,49.5,NA,NA,NA,NA
"3455","46","Telacanthura ussheri","Telacanthura",31.5,31,NA,NA,4,NA,NA,NA
"3456","146","Telespiza cantans","Telespiza",32.2,34.4,NA,NA,3.2,NA,NA,NA
"3457","146","Telespiza ultima","Telespiza",NA,NA,56.6,59,2.91,NA,NA,NA
"3458","123","Telophorus bocagei","Telophorus",26.5,27.3,NA,NA,NA,NA,NA,NA
"3459","123","Telophorus dohertyi","Telophorus",NA,38,80,80.2,NA,NA,NA,"2"
"3460","123","Telophorus multicolor","Telophorus",50.7,50.9,NA,NA,NA,NA,NA,NA
"3461","123","Telophorus nigrifrons","Telophorus",35.9,34.9,NA,NA,NA,NA,NA,NA
"3462","123","Telophorus olivaceus","Telophorus",32.7,34.5,NA,NA,NA,NA,NA,NA
"3463","123","Telophorus sulfureopectus","Telophorus",29,31.7,NA,NA,NA,NA,NA,NA
"3464","123","Telophorus viridis","Telophorus",35.7,38,84.2,84.5,2,NA,"1","2"
"3465","123","Telophorus zeylonus","Telophorus",61.2,65.1,94.3,97,NA,NA,"2","2"
"3466","83","Terathopius ecaudatus","Terathopius",NA,2250,109,109,NA,NA,NA,"1"
"3467","123","Terpsiphone atrochalybeia","Terpsiphone",NA,12.2,83,172.5,1.7,NA,NA,"1"
"3468","123","Terpsiphone bedfordi","Terpsiphone",NA,NA,73,80.9,2,NA,NA,"2"
"3469","123","Terpsiphone rufiventer","Terpsiphone",NA,NA,75.3,87,2.5,NA,"1","2"
"3470","123","Terpsiphone rufocinerea","Terpsiphone",15.4,NA,75.7,81.9,2,NA,NA,"2"
"3471","123","Terpsiphone viridis","Terpsiphone",14.2,14.8,75.6,83.9,2.38,NA,"3","1"
"3472","146","Tersina viridis","Tersina",30.6,28.6,NA,NA,NA,NA,NA,NA
"3473","8","Tetrao mlokosiewiczi","Tetrao",766,865,147,210,6,NA,"2","0"
"3474","8","Tetrao tetrix","Tetrao",988,1290,123,193,8.5,NA,"2","0"
"3475","8","Tetrao urogallus","Tetrao",1985,4240,184,312,8,"5","2",NA
"3476","8","Tetraogallus caspius","Tetraogallus",2343.8,2684.5,176,188,7.5,NA,NA,NA
"3477","62","Tetrax tetrax","Tetrax",NA,NA,95.4,101,3.5,NA,"3","1"
"3478","100","Thalassoica antarctica","Thalassoica",627,663,117,119,1,"2","3","0"
"3479","13","Thalassornis leuconotus","Thalassornis",695,720,NA,NA,6.75,NA,NA,NA
"3480","48","Thalurania furcata","Thalurania",4.2,4.9,NA,NA,NA,NA,NA,NA
"3481","128","Thamnolaea cinnamomeiventris","Thamnolaea",NA,NA,NA,NA,NA,NA,NA,NA
"3482","128","Thamnolaea semirufa","Thamnolaea",NA,NA,NA,NA,NA,NA,NA,NA
"3483","106","Thamnophilus punctatus","Thamnophilus",20.4,22.5,NA,NA,NA,"2",NA,NA
"3484","48","Thaumastura cora","Thaumastura",1.8,2,NA,NA,NA,NA,NA,NA
"3485","136","Thescelocichla leucopleura","Thescelocichla",NA,62.5,NA,NA,NA,NA,NA,NA
"3486","72","Thinocorus orbignyianus","Thinocorus",125,134,NA,NA,NA,"2",NA,NA
"3487","72","Thinocorus rumicivorus","Thinocorus",60,49,NA,NA,NA,NA,NA,NA
"3488","80","Thinornis novaeseelandiae","Thinornis",NA,NA,61.3,61.1,2.8,"2","3","2"
"3489","146","Thraupis bonariensis","Thraupis",37,32,NA,NA,NA,NA,NA,NA
"3490","146","Thraupis cyanocephala","Thraupis",34,35,NA,NA,NA,NA,NA,NA
"3491","146","Thraupis episcopus","Thraupis",NA,NA,NA,NA,NA,"2",NA,NA
"3492","146","Thraupis sayaca","Thraupis",32,32,NA,NA,NA,NA,NA,NA
"3493","48","Threnetes leucurus","Threnetes",5.7,6.5,NA,NA,NA,NA,NA,NA
"3494","48","Threnetes ruckeri","Threnetes",5,6.3,NA,NA,NA,NA,NA,NA
"3495","94","Threskiornis aethiopicus","Threskiornis",NA,1530,131,133.7,2.24,NA,NA,NA
"3496","94","Threskiornis molucca","Threskiornis",1605.9,2005.9,125,126.3,2.73,"5","1","0"
"3497","94","Threskiornis spinicollis","Threskiornis",1237.5,1465,135.5,141.2,3.5,"2",NA,NA
"3498","131","Thryomanes bewickii","Thryomanes",NA,NA,51.4,56.2,5.64,NA,NA,NA
"3499","131","Thryothorus ludovicianus","Thryothorus",18.3,20.3,47.4,49.2,4.67,"2",NA,NA
"3500","146","Tiaris olivacea","Tiaris",9.2,9,NA,NA,NA,NA,NA,NA
"3501","130","Tichodroma muraria","Tichodroma",19,13,52.6,54.1,4,NA,"3","1"
"3502","115","Timeliopsis fulvigula","Timeliopsis",NA,NA,NA,NA,NA,"2",NA,NA
"3503","5","Tinamus major","Tinamus",991,1059,NA,NA,NA,"1",NA,NA
"3504","145","Tmetothylacus tenellus","Tmetothylacus",20,20.1,NA,NA,NA,NA,NA,NA
"3505","23","Tockus albocristatus","Tockus",282,297,369,427,2,NA,NA,NA
"3506","23","Tockus alboterminatus","Tockus",205,244,220,229,3.5,NA,NA,NA
"3507","23","Tockus bradfieldi","Tockus",193,200,200,219,NA,NA,NA,NA
"3508","23","Tockus camurus","Tockus",97,111,142,148,NA,NA,NA,NA
"3509","23","Tockus deckeni","Tockus",145,194,196,218,2,NA,NA,NA
"3510","23","Tockus erythrorhynchus","Tockus",129,177,180,199,3,NA,NA,NA
"3511","23","Tockus fasciatus","Tockus",241,278,211,236,NA,NA,NA,NA
"3512","23","Tockus flavirostris","Tockus",182,258,194,221,2.5,NA,NA,NA
"3513","23","Tockus hartlaubi","Tockus",83,107,142,160,4,NA,NA,NA
"3514","23","Tockus hemprichii","Tockus",NA,297,227,255,3,NA,NA,NA
"3515","23","Tockus leucomelas","Tockus",168,211,201,219,3.7,NA,NA,NA
"3516","23","Tockus monteiri","Tockus",NA,NA,207,231,4,NA,NA,NA
"3517","23","Tockus nasutus","Tockus",183,233,183,201,4.2,NA,NA,NA
"3518","23","Tockus pallidirostris","Tockus",211.5,256,215,224,NA,NA,NA,NA
"3519","35","Todirhamphus chloris","Todirhamphus",74.7,70.5,70.4,70.9,3.15,"2","4","2"
"3520","35","Todirhamphus macleayii","Todirhamphus",37.2,37.4,57.1,57.3,4.28,"2","1","1"
"3521","35","Todirhamphus pyrrhopygia","Todirhamphus",53.6,50.4,68.8,69.7,4,NA,"1","1"
"3522","35","Todirhamphus sanctus","Todirhamphus",45.9,45.1,59.8,59.7,4.27,"2","3","1"
"3523","83","Torgos tracheliotus","Torgos",6800,NA,350,352,1,NA,NA,NA
"3524","143","Toxorhamphus novaeguineae","Toxorhamphus",NA,NA,NA,NA,NA,"2",NA,NA
"3525","143","Toxorhamphus poliopterus","Toxorhamphus",NA,NA,NA,NA,NA,"2",NA,NA
"3526","129","Toxostoma bendirei","Toxostoma",NA,NA,107.8,111.4,3.5,NA,"4","1"
"3527","129","Toxostoma crissale","Toxostoma",NA,NA,130.5,134.3,2.53,NA,NA,NA
"3528","129","Toxostoma curvirostre","Toxostoma",75.8,80.9,116.1,140.4,3.62,"2",NA,NA
"3529","129","Toxostoma guttatum","Toxostoma",NA,NA,NA,NA,NA,"2",NA,NA
"3530","129","Toxostoma lecontei","Toxostoma",61.5,62.1,120.3,122.3,3.31,NA,NA,NA
"3531","129","Toxostoma longirostre","Toxostoma",NA,NA,124.7,125.7,3.73,NA,NA,NA
"3532","129","Toxostoma redivivum","Toxostoma",NA,NA,127.2,129.7,3.09,NA,NA,NA
"3533","129","Toxostoma rufum","Toxostoma",68,69,128.4,130.5,3.45,"2",NA,NA
"3534","19","Trachyphonus darnaudii","Trachyphonus",46.4,45.8,74.4,73.1,3,NA,NA,NA
"3535","19","Trachyphonus erythrocephalus","Trachyphonus",NA,72.5,84.7,87.8,4.5,NA,NA,NA
"3536","19","Trachyphonus margaritatus","Trachyphonus",46.2,NA,84,84.7,5,NA,NA,NA
"3537","19","Trachyphonus purpuratus","Trachyphonus",89,86.3,94.8,95.9,3,NA,NA,NA
"3538","19","Trachyphonus vaillantii","Trachyphonus",65,69,88.2,86,3.5,NA,NA,NA
"3539","117","Tregellasia capito","Tregellasia",12.2,14.4,54.4,56.5,2,"2","1","2"
"3540","117","Tregellasia leucops","Tregellasia",13.8,15.9,46.7,50.3,2,"2",NA,NA
"3541","60","Treron calva","Treron",179,218,83.5,87.5,1.76,NA,NA,NA
"3542","60","Treron waalia","Treron",NA,NA,NA,NA,1.5,NA,NA,NA
"3543","115","Trichodere cockerelli","Trichodere",12.7,16.9,55.4,64.2,2,"2","4","2"
"3544","45","Trichoglossus chlorolepidotus","Trichoglossus",85.3,88.4,95.7,100.6,2,"2","1","1"
"3545","45","Trichoglossus haematodus","Trichoglossus",128.4,135.7,138.5,138.6,2,"2","1","1"
"3546","19","Tricholaema diademata","Tricholaema",29.7,30.5,46.8,45.8,3.5,NA,NA,NA
"3547","19","Tricholaema frontata","Tricholaema",NA,25.5,45.7,48.1,2.5,NA,NA,NA
"3548","19","Tricholaema hirsuta","Tricholaema",48,52.5,47.4,47.1,NA,NA,NA,NA
"3549","19","Tricholaema lacrymosa","Tricholaema",24.5,23.1,41.4,42,2.5,NA,NA,NA
"3550","19","Tricholaema leucomelas","Tricholaema",29.8,32.9,45.6,46.2,2.5,NA,NA,NA
"3551","19","Tricholaema melanocephala","Tricholaema",18.2,22.1,36.5,37.8,NA,NA,NA,NA
"3552","83","Trigonoceps occipitalis","Trigonoceps",NA,NA,NA,NA,NA,NA,NA,NA
"3553","74","Tringa brevipes","Tringa",NA,NA,NA,NA,NA,NA,NA,NA
"3554","74","Tringa cinerea","Tringa",74.8,69.4,NA,NA,NA,NA,NA,NA
"3555","74","Tringa erythropus","Tringa",161,142,65,62.7,4,NA,NA,NA
"3556","74","Tringa flavipes","Tringa",83.7,80,59.8,59.7,4,"2",NA,NA
"3557","74","Tringa glareola","Tringa",73,62,48.5,45.3,4,"2",NA,NA
"3558","74","Tringa hypoleucos","Tringa",50,45.5,NA,NA,NA,NA,NA,NA
"3559","74","Tringa incana","Tringa",116,101,NA,NA,NA,NA,NA,NA
"3560","74","Tringa macularia","Tringa",48,36.9,NA,NA,NA,"1",NA,NA
"3561","74","Tringa melanoleuca","Tringa",176,164,74.1,74.1,3.7,"2",NA,NA
"3562","74","Tringa nebularia","Tringa",175,172,73.2,71.2,3.91,NA,NA,NA
"3563","74","Tringa ochropus","Tringa",85,75,57.4,56.9,4,NA,NA,NA
"3564","74","Tringa solitaria","Tringa",52.1,45.1,55.4,53.7,4,"2",NA,NA
"3565","74","Tringa stagnatilis","Tringa",76,67.1,55.4,53.7,4,NA,NA,NA
"3566","74","Tringa totanus","Tringa",135,123,61.6,62.7,3.92,NA,"3","0"
"3567","48","Trochilus polytmus","Trochilus",4.1,5.2,NA,NA,NA,NA,NA,NA
"3568","123","Trochocercus albiventris","Trochocercus",NA,NA,NA,NA,NA,NA,NA,NA
"3569","123","Trochocercus albonotatus","Trochocercus",6.7,7.4,NA,NA,NA,NA,NA,NA
"3570","123","Trochocercus cyanomelas","Trochocercus",10.1,10.2,70,73.1,2.2,NA,NA,"2"
"3571","123","Trochocercus nigromitratus","Trochocercus",8.5,9.6,NA,NA,NA,NA,NA,NA
"3572","123","Trochocercus nitens","Trochocercus",11.9,11.8,67.9,70.9,2,NA,"1","2"
"3573","131","Troglodytes aedon","Troglodytes",12,10.9,40.8,42.1,6.43,"3",NA,NA
"3574","131","Troglodytes troglodytes","Troglodytes",7.8,10,27.8,30.3,5.61,"3","3","1"
"3575","28","Trogon elegans","Trogon",NA,NA,178.8,167.7,2.95,NA,NA,NA
"3576","28","Trogon melanurus","Trogon",NA,112,NA,NA,NA,"2",NA,NA
"3577","74","Tryngites subruficollis","Tryngites",53,70.5,54.9,58.6,4,"5",NA,NA
"3578","140","Turdoides altirostris","Turdoides",NA,NA,NA,NA,3.6,NA,"1","1"
"3579","140","Turdoides aylmeri","Turdoides",NA,NA,112,114,2,NA,NA,NA
"3580","140","Turdoides bicolor","Turdoides",73.7,78.7,111,112,3.3,NA,NA,"0"
"3581","140","Turdoides caudatus","Turdoides",32.1,35.2,NA,NA,4,NA,NA,NA
"3582","140","Turdoides fulvus","Turdoides",53.5,55.5,129,131,4.3,NA,NA,NA
"3583","140","Turdoides gymnogenys","Turdoides",76,75.3,98.4,102,2,NA,NA,"0"
"3584","140","Turdoides hartlaubii","Turdoides",NA,77.3,112,110,3.5,NA,NA,NA
"3585","140","Turdoides hindei","Turdoides",NA,70,101,102,2.5,NA,"1",NA
"3586","140","Turdoides hypoleucus","Turdoides",NA,NA,107,108,3,NA,NA,"0"
"3587","140","Turdoides jardineii","Turdoides",56.3,71.2,102,101,3.1,NA,NA,"0"
"3588","140","Turdoides leucocephalus","Turdoides",NA,NA,105,108,NA,NA,NA,"0"
"3589","140","Turdoides leucopygius","Turdoides",NA,NA,112,113,3.5,NA,NA,"0"
"3590","140","Turdoides melanops","Turdoides",NA,77,122,119,3.5,NA,NA,"0"
"3591","140","Turdoides plebejus","Turdoides",NA,NA,98.6,100,3,NA,NA,"0"
"3592","140","Turdoides reinwardtii","Turdoides",NA,NA,108,111,2,NA,NA,"0"
"3593","140","Turdoides rubiginosus","Turdoides",41.6,40,105,110,2.5,NA,NA,NA
"3594","140","Turdoides sharpei","Turdoides",82.3,82,106.5,113,3.5,NA,NA,"0"
"3595","140","Turdoides squamiceps","Turdoides",NA,NA,140.3,139.3,4,NA,"1",NA
"3596","140","Turdoides squamulatus","Turdoides",66.2,72.7,100.5,105,NA,NA,NA,"0"
"3597","140","Turdoides tenebrosus","Turdoides",NA,NA,113,112,2.5,NA,NA,"1"
"3598","128","Turdus grayi","Turdus",73.6,71.3,NA,NA,NA,"2",NA,NA
"3599","128","Turdus iliacus","Turdus",62.4,63.3,78.4,81.7,5.38,NA,"1","1"
"3600","128","Turdus libonyanus","Turdus",55.3,55.6,74.1,77.3,2.9,NA,NA,"1"
"3601","128","Turdus merula","Turdus",97.1,94.6,95.5,99.9,3.5,"2","3","1"
"3602","128","Turdus migratorius","Turdus",75,84.9,96.9,101.2,3.15,"2",NA,NA
"3603","128","Turdus olivaceofuscus","Turdus",NA,NA,89,92,2,NA,NA,"1"
"3604","128","Turdus olivaceus","Turdus",71,72,84,83,2.07,NA,"1","1"
"3605","128","Turdus pelios","Turdus",65.7,63.2,81.4,78.6,2.4,NA,NA,"1"
"3606","128","Turdus philomelos","Turdus",71,73.2,82.8,85.7,4.72,"2","1","1"
"3607","128","Turdus pilaris","Turdus",103.4,106.7,141,143,5.13,"2","2","0"
"3608","128","Turdus ruficollis","Turdus",87.1,91.5,98.1,99.6,5.5,NA,"1","1"
"3609","128","Turdus tephronotus","Turdus",51,48.7,89.3,88.5,2.5,NA,NA,"1"
"3610","128","Turdus torquatus","Turdus",106,109.5,92.5,94.8,4.5,NA,"2","1"
"3611","128","Turdus viscivorus","Turdus",123.2,112.4,104,106,3.5,NA,"3","1"
"3612","15","Turnix castanota","Turnix",99.3,68.9,36.9,35,4,NA,NA,NA
"3613","15","Turnix hottentotta","Turnix",60,40.1,29.7,24.7,3,NA,NA,NA
"3614","15","Turnix maculosa","Turnix",45.2,33.9,NA,NA,3.6,"1","1",NA
"3615","15","Turnix melanogaster","Turnix",100.5,65.3,NA,NA,3.5,"1","1","1"
"3616","15","Turnix olivii","Turnix",NA,NA,45,41,3,NA,NA,NA
"3617","15","Turnix pyrrhothorax","Turnix",56.2,37.1,NA,NA,4,"1","1","1"
"3618","15","Turnix suscitator","Turnix",58,44,NA,NA,NA,"1",NA,NA
"3619","15","Turnix sylvatica","Turnix",51,36,42.6,39.4,4,"1","1","1"
"3620","15","Turnix varia","Turnix",111,82,NA,NA,3.65,"1","1",NA
"3621","15","Turnix velox","Turnix",53,37,35.6,30,3.66,"1","1","1"
"3622","60","Turtur abyssinicus","Turtur",NA,NA,NA,NA,2,NA,NA,NA
"3623","60","Turtur afer","Turtur",60,64,NA,NA,2,NA,NA,NA
"3624","60","Turtur brehmeri","Turtur",112,133,99,100,1.5,NA,NA,NA
"3625","60","Turtur chalcospilos","Turtur",55.8,56.2,NA,NA,1.9,NA,NA,NA
"3626","60","Turtur tympanistria","Turtur",65.6,69.6,66.8,69.7,1.86,NA,NA,NA
"3627","8","Tympanuchus cupido","Tympanuchus",795,933,98.3,104.7,10.55,"5","1",NA
"3628","8","Tympanuchus pallidicinctus","Tympanuchus",628,743,NA,NA,11.42,NA,NA,NA
"3629","8","Tympanuchus phasianellus","Tympanuchus",817,953,NA,NA,11.78,"5",NA,NA
"3630","105","Tyrannus caudifasciatus","Tyrannus",NA,NA,NA,NA,NA,"2",NA,NA
"3631","105","Tyrannus couchii","Tyrannus",NA,NA,94.7,104.4,3,NA,NA,NA
"3632","105","Tyrannus crassirostris","Tyrannus",54.9,56.4,97.6,101.4,4.25,"2",NA,NA
"3633","105","Tyrannus dominicensis","Tyrannus",NA,NA,90.3,95.5,3.03,"2",NA,NA
"3634","105","Tyrannus forficatus","Tyrannus",39.4,39.2,146.7,216.8,4.58,"2",NA,NA
"3635","105","Tyrannus melancholicus","Tyrannus",38.6,36.5,93.7,94.3,3,"2",NA,NA
"3636","105","Tyrannus savana","Tyrannus",27.3,32,NA,NA,NA,"2",NA,NA
"3637","105","Tyrannus tyrannus","Tyrannus",41.6,42.8,83,87.8,3.36,"2",NA,NA
"3638","105","Tyrannus verticalis","Tyrannus",37.3,38.5,NA,NA,3.85,NA,NA,NA
